ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,SubGroup,Words
1594,Puluwat,pulu1242,Puluwatese,puw,Papunesia,7.35695,149.2005,Austronesian,Malayo-Polynesian,1
1599,Moriori,mori1267,Moriori,,Papunesia,-44.0,-176.5,Austronesian,Malayo-Polynesian,1
1600,Bhojpuri,bhoj1244,Bhojpuri,bho,Eurasia,26.458455,84.817115,Indo-European,Indo-Iranian,1
1603,Central Atlas Tamazight,cent2194,Central Moroccan Berber,tzm,Africa,32.7415,-2.40872,Afro-Asiatic,Berber,1
1604,Xhosa,xhos1239,Xhosa,xho,Africa,-31.0389,28.0769,Niger–Congo,Atlantic–Congo,1
1605,Brunei Malay,brun1242,Brunei,kxd,Papunesia,4.456045,114.429505,Austronesian,Malayo-Polynesian,1
1606,Osage,osag1243,Osage,osa,North America,36.7828,-96.2949,Siouan,Western Siouan,1
1612,Warluwarra,warl1256,Warluwara,wrb,Australia,-22.2909,138.738,Pama–Nyungan,Ngarna,1
1613,"Musey (Mouseye, Banana)",muse1242,Musey,mse,Africa,9.81612,15.4115,Afro-Asiatic,Chadic,1
1614,"Ndyuka (Aukan, Eastern Maroon Creole)",ndyu1242,Aukan,djk,South America,4.3126,-54.6419,English-based creole,,1
1615,Sema (Sümi),sumi1235,Sumi Naga,nsm,Eurasia,25.9996,94.4235,Sino-Tibetan,Angami–Pochuri,1
1617,Nobonob,nobo1238,Nobonob,gaw,Papunesia,-5.06952,145.712,Trans–New Guinea,Madang,1
1618,Aghwan,aghw1237,Aghwan,xag,Eurasia,40.374444,47.126667,Northeast Caucasian,Lezgic,1
1620,Rajasthani,raja1256,Rajasthani,,,,,Indo-European,Indo-Iranian,1
1621,Nupe,nupe1254,Nupe-Nupe-Tako,nup,Africa,9.18404,5.40031,Niger–Congo,Atlantic–Congo,1
1623,Wutun,wutu1241,Wutunhua,wuh,Eurasia,35.269,101.957,Chinese-Tibetan-Mongolian based creole,,1
1624,Baruga (Bareji),baru1268,Baruga-Doghoro,,,,,Trans–New Guinea,Binanderean,1
1625,Mawak,mawa1266,Mawak,mjj,Papunesia,-4.61817,145.283,Trans–New Guinea,Madang,1
1628,Nage,nage1237,Nage,nxe,Papunesia,-8.70513,121.31,Austronesian,Malayo-Polynesian,1
1629,Levuka (Painara),levu1239,Central Lembata-Lewokukun,lvu,Papunesia,-8.47094,123.44,Austronesian,Malayo-Polynesian,1
1631,"Ye'kuana (Maquiritari, Dekwana)",maqu1238,Ye'kwana,mch,South America,4.70705,-64.3877,Cariban,Guianan Carib,1
1632,Negerhollands,nege1244,Virgin Islands Dutch Creole,dcr,North America,18.3416,-64.8922,Dutch-based creole,,1
1634,Tiwi,tiwi1244,Tiwi,tiw,Australia,-11.6308,130.949,Tiwi,,1
1636,Liha (Lyha),lyha1238,Ly Ha,,Eurasia,,,Austroasiatic,Vietic,1
1638,Pendau,pend1242,Pendau,ums,Papunesia,-0.11396,119.862,Austronesian,Malayo-Polynesian,1
1639,Haitian Creole,hait1244,Haitian,hat,North America,18.795135,-72.136115,French-based creole,,1
1641,Bai,baic1239,Baic,,,,,Sino-Tibetan,Sinitic,1
1643,Tat (Caucasus),musl1236,Muslim Tat,ttt,Eurasia,41.425062,46.645589,Indo-European,Indo-Iranian,1
1644,Bakhtiari,bakh1245,Bakhtiari,bqi,Eurasia,32.0163,49.7713,Indo-European,Indo-Iranian,1
1645,Southern Kurdish,sout2640,Southern Kurdish,sdh,Eurasia,32.8977,46.5976,Indo-European,Indo-Iranian,1
1646,Bartangi,bart1238,Bartangi,,Eurasia,38.21974,72.11835,Indo-European,Indo-Iranian,1
1647,Oroshori (Roshorvi),oros1238,Oroshor,,Eurasia,38.38796,72.7418,Indo-European,Indo-Iranian,1
1648,Rushani,rush1239,Rushani,,Eurasia,38.07829,71.58549,Indo-European,Indo-Iranian,1
1649,Khufi,khuf1238,Khufi,,Eurasia,37.8595,71.60373,Indo-European,Indo-Iranian,1
1650,Larestani,lari1253,Larestani,lrl,Eurasia,27.6436,54.63449,Indo-European,Indo-Iranian,1
1651,Xonj Larestani,khon1246,Xonj,,Eurasia,,,Indo-European,Indo-Iranian,1
1654,Gilaki,gila1241,Gilaki,glk,Eurasia,37.1344,49.8359,Indo-European,Indo-Iranian,1
1655,Hehe,hehe1240,Hehe,heh,Africa,-7.71572,35.7255,Niger–Congo,Atlantic–Congo,1
1656,Kinga,nucl1379,Kinga,zga,Africa,-9.35868,34.2321,Niger–Congo,Atlantic–Congo,1
1657,Sangu (Tanzania),sang1330,Sangu (Tanzania),sbp,Africa,-8.4,33.9,Niger–Congo,Atlantic–Congo,1
1658,Teleut,tele1257,Teleut,,Eurasia,,,Altaic,Turkic,1
1659,Dampelas,damp1237,Dampelas,dms,Papunesia,0.70234,120.219,Austronesian,Malayo-Polynesian,1
1661,Kulung (Nepal),kulu1253,Kulung (Nepal),kle,Eurasia,27.1606,87.5717,Sino-Tibetan,Tibeto-Burman,1
1663,Duungidjawu,duun1241,Duungidjawu,,Australia,-25.3987,152.345,Pama–Nyungan,Waka–Kabic,1
1664,Iora (Iyora),sydn1236,Sydney,xdk,Australia,-33.52925837,150.3490464,Pama–Nyungan,Yuin–Kuric,1
1665,Kartujarra,kart1247,Kartujarra,,Australia,-23.27912,121.73213,Pama–Nyungan,Wati,1
1666,Ngadjumaya,ngad1258,Ngadjunmaya,nju,Australia,-32.02447,124.46601,Pama–Nyungan,Mirning,1
1667,Toro-tegu Dogon,toro1253,Toro Tegu Dogon,dtt,Africa,15.0644,-2.22427,Dogon,Plains Dogon,1
1668,Guduf-Gava,gudu1252,Guduf-Gava,gdf,Africa,11.1057,13.7893,Afro-Asiatic,Chadic,1
1669,"Glavda (Gələvda, Galavda)",glav1244,Glavda,glw,Africa,11.1334,13.8652,Afro-Asiatic,Chadic,1
1670,Kamwe (Higi Futu),kamw1239,Kamwe,hig,Africa,10.646,13.5136,Afro-Asiatic,Chadic,1
1671,"Wandala (Mandara, Chadic)",wand1278,Wandala,mfi,Africa,11.3169,13.8996,Afro-Asiatic,Chadic,1
1672,"Misme (Mesme, Zime)",mesm1239,Mesme,zim,Africa,9.28888,15.7018,Afro-Asiatic,Chadic,1
1673,Meru,meru1245,Meru,mer,Africa,0.26484,37.7396,Niger–Congo,Atlantic–Congo,1
1674,Siha,siha1242,Siha,,Africa,,,Niger–Congo,Atlantic–Congo,1
1675,Tharaka,thar1283,Tharaka,thk,Africa,-0.13221,38.073,Niger–Congo,Atlantic–Congo,1
1676,Silesian,sile1253,Silesian,szl,Eurasia,50.9656,16.9491,Indo-European,Slavic,1
1677,Chichewa (Nyanja),nyan1308,Nyanja,nya,Africa,-14.8047,32.8108,Niger–Congo,Atlantic–Congo,1
1678,Tai Dam (Black Tai),taid1247,Tai Dam,blt,Eurasia,18.9572,102.928,Kra-Dai,Tai,1
1679,Tai Phake,phak1238,Phake,phk,Eurasia,27.8197,95.8131,Kra-Dai,Tai,1
1680,Ligurian,ligu1248,Ligurian,lij,Eurasia,44.0816,7.90522,Indo-European,Romance,1
1682,Abellen (Ayta Abellan),aben1249,Abenlen Ayta,abp,Papunesia,15.4131,120.2,Austronesian,Malayo-Polynesian,1
1683,Dzao Min,dzao1238,Dzao Min,bpn,Eurasia,24.9754,112.326,Hmong–Mien,Mienic,1
1684,Tacana,taca1256,Tacana,tna,South America,-13.39249,-68.04056,Tacanan,Araona–Tacanan,1
1685,Movima,movi1243,Movima,mzp,South America,-13.8115,-65.6348,Movima,,1
1688,Divehi (Maldivian),dhiv1236,Dhivehi,div,Eurasia,1.928498,73.54433,Indo-European,Indo-Iranian,1
1689,Aragones,arag1245,Aragonese,arg,Eurasia,42.4669,-0.00919,Indo-European,Romance,1
1690,Leonese,leon1250,Leonese,,Eurasia,,,Indo-European,Romance,1
1691,Zabana,zaba1237,Zabana,kji,Papunesia,-7.74311,158.753,Austronesian,Malayo-Polynesian,1
1692,Angoram,ango1255,Angoram,aog,Papunesia,-4.07758,144.028,Ramu–Lower Sepik,Lower Sepik,1
1693,Bilakura (Karian),bila1257,Karen,bql,Papunesia,-4.93116,145.559,Trans–New Guinea,Madang,1
1694,Biwat (Mundugumor),biwa1243,Biwat,bwm,Papunesia,-4.39429,143.873,Yuat,Mundugumor,1
1695,Chambri,cham1313,Chambri,can,Papunesia,-4.27831,143.097,Ramu–Lower Sepik,Lower Sepik,1
1696,Ese (Managalasi),esee1247,Ese,mcq,Papunesia,-9.09451,148.376,Koiarian,Baraic,1
1697,Faiwol,faiw1243,Faiwol,fai,Papunesia,-5.4967,141.656,Central & South New Guinea,Ok,1
1698,Kobol (Koguman),kobo1248,Kobol,kgu,Papunesia,-4.79614,145.284,Trans–New Guinea,Madang,1
1699,Kopar,kopa1248,Kopar,xop,Papunesia,-3.98259,144.466,Ramu–Lower Sepik,Lower Sepik,1
1700,Siane,sian1257,Siane,snp,Papunesia,-6.13188,145.247,Trans–New Guinea,Kainantu–Goroka,1
1701,"Tabriak (Karawari, Yokoim)",tabr1243,Tabriak,tzx,Papunesia,-4.49162,143.593,Ramu–Lower Sepik,Lower Sepik,1
1702,Kirikiri,,,,,,,Lakes Plain,Tariku,1
1703,Murik (New Guinea),muri1260,Murik (Papua New Guinea),mtf,Papunesia,-3.86959,144.166,Ramu–Lower Sepik,Lower Sepik,1
1704,Usan,usan1239,Usan,wnu,Papunesia,-4.84265,145.362,Trans–New Guinea,Madang,1
1705,Yaben,yade1255,,,,,,Trans–New Guinea,Madang,1
1706,Yimas,yima1243,Yimas,yee,Papunesia,-4.71731,143.572,Ramu–Lower Sepik,Lower Sepik,1
1707,Ömie,omie1241,Ömie,aom,Papunesia,-9.03136,148.107,Koiarian,Baraic,1
1708,Basaa (Mbene),basa1284,Basa (Cameroon),bas,Africa,3.80765,10.4213,Niger–Congo,Atlantic–Congo,1
1709,Bende,bend1258,Bende,bdp,Africa,-6.22082,30.5926,Niger–Congo,Atlantic–Congo,1
1710,Yuwaalayaay,yuwa1243,Yuwaalayaay,,Australia,,,Pama–Nyungan,Wiradhuric,1
1711,Yuwaalaraay,yuwa1242,Yuwaalaraay,,Australia,-29.758184,147.923684,Pama–Nyungan,Wiradhuric,1
1712,Dawawa,dawa1242,Dawawa,dww,Papunesia,-10.1692,149.999,Austronesian,Malayo-Polynesian,1
1714,Lungga,lung1249,Lungga,lga,Papunesia,-8.17469,156.573,Austronesian,Malayo-Polynesian,1
1715,Kokota,koko1269,Kokota,kkk,Papunesia,-8.16481,159.191,Austronesian,Malayo-Polynesian,1
1716,Labo (Ninde),labo1244,Ninde,mwi,Papunesia,-16.4291,167.442,Austronesian,Malayo-Polynesian,1
1718,Mi'kmaq,mikm1235,Mi'kmaq,mic,North America,46.0,-64.0,Algic,Algonquian,1
1719,Kutchi (Kachhi),kach1277,Kachchi,kfr,Eurasia,23.83,69.0,Indo-European,Indo-Iranian,1
1720,Old Slavonic,,,,,,,,,0
1721,Toc Pisin,,,,,,,,,0
1722,Kukatja,,,,,,,,,0
1723,Sar,,,,,,,,,0
1724,Osetin,,,,,,,,,0
1725,Kui,,,,,,,,,0
1726,Manda,,,,,,,,,0
1727,Kalam Pandanus,,,,,,,,,0
1728,Wichí,,,,,,,,,0
1729,Iipay,,,,,,,,,0
1731,Gugu-yalanji,,,,,,,,,0
1732,Nanaj,,,,,,,,,0
1733,Mari,,,,,,,,,0
1734,Russian–Chinese Pidgin,,,,,,,,,0
1736,Konda,,,,,,,,,0
1737,Koyo,,,,,,,,,0
1738,Isneg,,,,,,,,,0
1739,Juǀʼhoan,,,,,,,,,0
1741,Kayan,,,,,,,,,0
1742,Ngariman,,,,,,,,,0
