ID	Type	Realization	Status	Direction	Source_Concept	Source_Concept_ID	Target_Concept	Target_Concept_ID	Source_Language	Target_Language	Source_Meaning	Target_Meaning	Source_Word	Target_Word
284	Polysemy	199	ACCEPTED	—	Western Pantar (Tubbe, Lamma)	Western Pantar (Tubbe, Lamma)	sun	day	was	was
285	Derivation	→	Malak-Malak	Malak-Malak	sun	day	miri	miriyen
286	Derivation	→	Gamilaraay	Gamilaraay	sun	day	yaraay	yaraadha
287	Polysemy	202	ACCEPTED	—	Diyari	Diyari	sun	day	dityi	dityi
288	Polysemy	203	ACCEPTED	—	Paakantyi (Darling language)	Paakantyi (Darling language)	sun	day	yuku	yuku
289	Polysemy	204	ACCEPTED	—	Western Desert language (Wati)	Western Desert language (Wati)	sun	day	nyilpa	nyilpa
290	Polysemy	205	ACCEPTED	—	Western Desert language (Wati)	Western Desert language (Wati)	sun	day	tjirirrpi, tjirntu	tjirirrpi, tjirntu
291	Polysemy	206	ACCEPTED	—	Ngarluma	Ngarluma	sun	day	yarnda	yarnda
292	Derivation	→	Ngardi	Ngardi	sun	day	purangu	purangula
293	Polysemy	208	ACCEPTED	—	Wanman (Warnman)	Wanman (Warnman)	sun	day	karrpu	karrpu
294	Derivation	←	Wanman (Warnman)	Wanman (Warnman)	sun	temporal afternoon, around 3 pm.; daytime.	jirrururnpa	jirrurarn
295	Polysemy	210	ACCEPTED	—	Dhuwal	Dhuwal	sun	day	walu	walu
296	Polysemy	211	ACCEPTED	—	Djambarrpuyngu	Djambarrpuyngu	sun	day	walu	walu
297	Polysemy	212	ACCEPTED	—	Djapu	Djapu	sun	day	walu	walu
298	Polysemy	213	ACCEPTED	—	Turrbal (Turubul, Durubul)	Turrbal (Turubul, Durubul)	sun	day	bigi	bigi
299	Polysemy	214	ACCEPTED	—	Gumatj	Gumatj	sun	day	walu	walu
300	Polysemy	215	ACCEPTED	—	Gupapuyngu	Gupapuyngu	sun	day	walu	walu
301	Polysemy	216	ACCEPTED	—	Karajarri (Garadjari)	Karajarri (Garadjari)	sun	day	parra	parra
302	Derivation	←	Navajo	Navajo	sun	day	jóhonaaʼéí	jį́
303	Polysemy	218	ACCEPTED	—	Alabama	Alabama	sun	day	hasi	hasi
304	Polysemy	←	Guayabero	Guayabero	sun	day	juimt matkoipijin	matkoi
305	Derivation	←	Guahibo (Sikuaani)	Guahibo (Sikuaani)	sun	day	juimt matkoipijin	matkoi
306	Polysemy	221	ACCEPTED	—	Totontepec Mixe	Totontepec Mixe	sun	day	xa̱a̱	xa̱a̱
307	Polysemy	222	ACCEPTED	—	Coatlan Mixe	Coatlan Mixe	sun	day	xɨɨ	xɨɨ
308	Polysemy	223	ACCEPTED	—	Soteapanec (Sierra Popoluca)	Soteapanec (Sierra Popoluca)	sun	day	ja̱ma	ja̱ma
309	Polysemy	224	ACCEPTED	—	Chiapas Zoque (Copainalá Zoque)	Chiapas Zoque (Copainalá Zoque)	sun	day	jama	jama
310	Polysemy	225	ACCEPTED	—	Francisco León Zoque	Francisco León Zoque	sun	day	jama	jama
311	Polysemy	226	ACCEPTED	—	Sirionó	Sirionó	sun	day	tena	tena
312	Derivation	←	Tucano	Tucano	sun	day	ɨmîkoho muhi-pu͂u	ɨmîkoho
313	Derivation	←	Cubeo	Cubeo	sun	day	aviá jãravʉcacʉ	jãravʉ
314	Polysemy	229	ACCEPTED	—	Matsés (Mayoruna)	Matsés (Mayoruna)	sun	day	ushё	ushё
315	Derivation	←	Dakota	Dakota	sun	day, either a natural day, the time between the rising and setting of the sun, or a civil day, the whole twenty-four hours	aŋ-pe&#39;-tu-wi	aŋ-pe&#39;-tu
316	Derivation	←	Wintu	Wintu	sun	day	sani sas	sani
317	Derivation	←	Ute	Ute	sun	day	tava-chi̱	tavay
318	Polysemy	233	ACCEPTED	—	Luiseño	Luiseño	sun	day	temé-t	temé-t
319	Polysemy	234	ACCEPTED	—	Sierra Puebla Nahuatl (Sierra de Zacapoaxtla)	Sierra Puebla Nahuatl (Sierra de Zacapoaxtla)	sun	day	tonal	tonal
320	Polysemy	235	ACCEPTED	—	Hopi	Hopi	sun	day	taawa	taawa
321	Derivation	←	Shuar	Shuar	sun	day	tsawái nantu	tsawái
322	Polysemy	237	ACCEPTED	—	Tehuelche	Tehuelche	sun	day	qe:ngenken	qe:ngenken
323	Polysemy	238	ACCEPTED	—	Puelche (Gününa Küne)	Puelche (Gününa Küne)	sun	day	amaxa	amaxa
324	Polysemy	239	ACCEPTED	—	Ventureño	Ventureño	sun	day	ʼišaw	ʼišaw
325	Derivation	→	Kaingang	Kaingang	sun	day	rã	kurã
326	Polysemy	241	ACCEPTED	—	Xavante	Xavante	sun	day	bâdâ	bâdâ
327	Polysemy	242	ACCEPTED	—	Karajá	Karajá	sun	day	čuu	čuu
328	Polysemy	243	ACCEPTED	—	Barí (Colombia)	Barí (Colombia)	sun	day	jããnə	jããnə
329	Polysemy	244	ACCEPTED	—	Kogui (Kogi)	Kogui (Kogi)	sun	day	niṹwi	niṹwi
330	Polysemy	245	ACCEPTED	—	Chibcha (Muisca)	Chibcha (Muisca)	sun	day	sua	sua
331	Derivation	—	Cabécar	Cabécar	sun	day	ká̱wö́́, k&#39;á̱wö́́, kö́́wö́́	kó̱wö́́
332	Polysemy	247	ACCEPTED	—	Chakobo (Pacahuara)	Chakobo (Pacahuara)	sun	day	&#39;waři	&#39;waři
333	Polysemy	248	ACCEPTED	—	Catuquina (Kanamarí)	Catuquina (Kanamarí)	sun	day	βari	βari
334	Polysemy	249	ACCEPTED	—	Piapoco	Piapoco	sun	day	èeri	èeri
335	Polysemy	250	ACCEPTED	—	Baure	Baure	sun	day	se-s	se-s
336	Polysemy	251	ACCEPTED	—	Wayuu (Guajiro)	Wayuu (Guajiro)	sun	day	kaʔí	kaʔí
337	Polysemy	252	ACCEPTED	—	Ignaciano	Ignaciano	sun	day	sače	sače
338	Polysemy	253	ACCEPTED	—	Trinitario	Trinitario	sun	day	sače	sače
339	Polysemy	254	ACCEPTED	—	Enxet (Southern Lengua)	Enxet (Southern Lengua)	sun	day	ik-him	ik-him
340	Polysemy	255	ACCEPTED	—	Sanapaná	Sanapaná	sun	day	aknemˀ	aknemˀ
341	Polysemy	256	ACCEPTED	—	Mapuche (Mapudungun)	Mapuche (Mapudungun)	sun	day	an̯tɨ	an̯tɨ
342	Polysemy	257	ACCEPTED	—	Eastern Wichí	Eastern Wichí	sun	day	fʷala	fʷala
343	Polysemy	258	ACCEPTED	—	Chipaya	Chipaya	sun	day	tʰuɲi	tʰuɲi
344	Internal cognates	—	Aasax (Aasá)	Aasax (Aasá)	sun	day	ʔaǯ-it	ʔaǯota
345	Polysemy	260	ACCEPTED	—	Kipeá (Kariri)	Kipeá (Kariri)	sun	day	uče	uče
346	Derivation	←	Maidu	Maidu	sun	day	ʔˌek-ˈim pˌokʼ-ˈo	ʔˌek-ˈim
347	Derivation	←	Konkow (Northwest Maidu)	Konkow (Northwest Maidu)	sun	day	ʔˈekim=pˌokʼo	ʔˈekim
348	Polysemy	263	ACCEPTED	—	Xerénte	Xerénte	sun	day	btǝ	btǝ
349	Polysemy	264	ACCEPTED	—	Nocten Wichi	Nocten Wichi	sun	day	ʼijwáalaʼ ~ ʼijwaalaʼ	ʼijwáalaʼ ~ ʼijwaalaʼ
350	Derivation	←	Hup	Hup	sun	day	wágáy βäɾɔ	wág
351	Polysemy	266	ACCEPTED	—	Bodega (Coast) Miwok	Bodega (Coast) Miwok	sun	day	hˈiː	hˈiː
352	Polysemy	267	ACCEPTED	—	Lake Miwok	Lake Miwok	sun	day	hˈiː	hˈiː
353	Polysemy	268	ACCEPTED	—	Plains Miwok	Plains Miwok	sun	day	hˈiː	hˈiː
354	Polysemy	269	ACCEPTED	—	Northern Sierra Miwok	Northern Sierra Miwok	sun	day	hiʔeːma-	hiʔeːma-
355	Polysemy	270	ACCEPTED	—	Central Sierra Miwok	Central Sierra Miwok	sun	day	hiʔˈeːma-	hiʔˈeːma-
356	Derivation	←	Southeastern Pomo	Southeastern Pomo	sun	day	mcil da	mcil
357	Polysemy	272	ACCEPTED	—	Seri	Seri	sun	day	šaːʔ	šaːʔ
358	Polysemy	273	ACCEPTED	—	Southern Bobo Mandaré	Southern Bobo Mandaré	sun	day	sĩ́	sĩ́
359	Polysemy	274	ACCEPTED	—	Manda (of India)	Manda (of India)	sun	daytime	veːɽa	veːɽa
360	Polysemy	275	ACCEPTED	—	Mabaan (Southern Burun)	Mabaan (Southern Burun)	sun	day	oŋ	oŋ
361	Polysemy	276	ACCEPTED	—	Shilluk	Shilluk	sun	day	ɕaʰŋ	ɕaʰŋ
362	Polysemy	277	ACCEPTED	—	Anywa (Anuak)	Anywa (Anuak)	sun	day	ɕʌ̀ŋ	ɕʌ̀ŋ
363	Polysemy	278	ACCEPTED	—	Nara	Nara	sun	day	kos	kos
364	Polysemy	279	ACCEPTED	—	Didinga	Didinga	sun	day	kɔ̀r	kɔ̀r
365	Polysemy	280	ACCEPTED	—	Northern Yana	Northern Yana	sun	day	tʼui-na	tʼui-na
366	Polysemy	281	ACCEPTED	—	Yahi	Yahi	sun	day	tʼui-xi	tʼui-xi
367	Polysemy	282	ACCEPTED	—	Kwama	Kwama	sun	day	káːlá	káːlá
368	Polysemy	283	ACCEPTED	—	Komo (Nilo-Saharan)	Komo (Nilo-Saharan)	sun	day	tɛ	tɛ
369	Derivation	←	Hadza	Hadza	sun	daytime	íšó-kò	íšò
370	Polysemy	285	ACCEPTED	—	Atong (Sino-Tibetan)	Atong (Sino-Tibetan)	sun	day	raŋ=san	raŋ=san
371	Polysemy	286	ACCEPTED	—	Ineseño	Ineseño	sun	day	qsi	qsi
372	Polysemy	287	ACCEPTED	→	Barbareño	Barbareño	sun	day	ʔal=išaw	ʔal=išaw
373	Polysemy	288	ACCEPTED	—	Juǀʼhoan (South-Eastern Ju, Zhuǀ&#39;hoan)	Juǀʼhoan (South-Eastern Ju, Zhuǀ&#39;hoan)	sun	day	ǀám	ǀám
374	Polysemy	289	ACCEPTED	—	!Kung (Central Ju)	!Kung (Central Ju)	sun	day	ɡǀam	ɡǀam
375	Polysemy	290	ACCEPTED	—	Ekoka !Xung (North-Central Ju)	Ekoka !Xung (North-Central Ju)	sun	day	gàò ~ gàʔō	gàò ~ gàʔō
376	Polysemy	291	ACCEPTED	—	ǀ&#39;Auni	ǀ&#39;Auni	sun	day	ǀɛ̃́ ~ ǀɛn	ǀɛ̃́ ~ ǀɛn
377	Polysemy	292	ACCEPTED	—	ǀǀNg!ke	ǀǀNg!ke	sun	day	ǀǀʼõẽ ~ ǀǀʼõĩ ~ ǀǀʼõĩŋ ~ ǀǀõẽ ~ ǀǀõĩ ~ ǀǀõĩn	ǀǀʼõẽ ~ ǀǀʼõĩ ~ ǀǀʼõĩŋ ~ ǀǀõẽ ~ ǀǀõĩ ~ ǀǀõĩn
378	Polysemy	293	ACCEPTED	—	ǀXam	ǀXam	sun	day	ǀǀxʼõĩŋ	ǀǀxʼõĩŋ
379	Derivation	←	Hupa	Hupa	sun	daytime	čiŋkʰʸoːwit-ʍa	čiŋkʰʸoːwit
380	Derivation	←	Mattole–Bear River	Mattole–Bear River	sun	day	čiŋ-xˈa-ʔ	čiŋ
381	Derivation	←	Central Ahtena	Central Ahtena	sun	day	ceːn na=ʔaː-y-eʔ	ceːn
382	Derivation	←	Dogrib	Dogrib	sun	day	cẽ́-kó-sàː	cẽ́
383	Derivation	←	North Slavey	North Slavey	sun	day	cìnè=tìh=sà	cìnè
384	Derivation	←	Tanacross	Tanacross	sun	day	cèːn sàː	cèːn
385	Derivation	←	Koyukon	Koyukon	sun	day	caːn zoː-ʔo	caːn
386	Polysemy	301	ACCEPTED	—	Mojave	Mojave	sun	day	ʔa=ɲa	ʔa=ɲa
387	Polysemy	302	ACCEPTED	—	Cocopa	Cocopa	sun	day	ɲa	ɲa
388	Polysemy	303	ACCEPTED	—	Jamul Tiipay	Jamul Tiipay	sun	day	ɲa ~ ɲaː	ɲa ~ ɲaː
389	Polysemy	304	ACCEPTED	—	Mesa Grande &#39;Iipay	Mesa Grande &#39;Iipay	sun	day	ʔǝ=nʸaː	ʔǝ=nʸaː
390	Polysemy	305	ACCEPTED	—	Qiandong Miao (Hmu)	Qiandong Miao (Hmu)	sun	day	n̥ʰɛ1	n̥ʰɛ1
391	Polysemy	306	ACCEPTED	—	Hmong Njua	Hmong Njua	sun	day	nu1	nu1
392	Derivation	←	Northern Pa-Hng	Northern Pa-Hng	sun	day	a33=l̥a55=qa22=n̥ei35	n̥ei35
393	Polysemy	308	ACCEPTED	—	Cahuilla	Cahuilla	sun	day	tˈamit	tˈamit
394	Polysemy	309	ACCEPTED	—	Western Shoshoni	Western Shoshoni	sun	day, daytime	tape	tape
395	Polysemy	310	ACCEPTED	—	Kawaiisu	Kawaiisu	sun	day	ta-vi	ta-vi
396	Polysemy	311	ACCEPTED	—	Pela (Bolo)	Pela (Bolo)	sun	day, date(in compounds)	pui⁵⁵	pui⁵⁵
397	Polysemy	312	ACCEPTED	→	Chinook Jargon	Chinook Jargon	sun	day	sun	sun
398	Polysemy	313	ACCEPTED	—	Shinasha (Boro,Borna)	Shinasha (Boro,Borna)	sun	day	aawa	aawa
399	Polysemy	314	ACCEPTED	—	Egyptian	Egyptian	sun	day	rꜥ	rꜥ
400	Polysemy	315	ACCEPTED	—	Nyangumarta	Nyangumarta	sun	day	janyja	janyja
401	Polysemy	316	ACCEPTED	—	Nyangumarta	Nyangumarta	sun	day	karrpu	karrpu
402	Polysemy	317	ACCEPTED	—	Jandai	Jandai	sun	day	biyigi	biyigi
403	Derivation	←	Cherokee	Cherokee	sun	day	igạ edonvda	iga
404	Polysemy	319	ACCEPTED	—	Golpa	Golpa	sun	day	ḏay&#39;kun	ḏay&#39;kun
405	Derivation	—	Purépecha (Tarascan)	Purépecha (Tarascan)	sun	day	jurhiata	jurhiakua
406	Derivation	←	Seneca	Seneca	sun	daytime	ëde:ka:’ gä́:hgwa:’	ëde:ka:’
407	Derivation	—	Munsee	Munsee	sun	day	gischuch	gischquik
408	Derivation	←	Santali	Santali	sun	day	siń cando	siń
409	Derivation	←	Arapaho	Arapaho	sun	day	hiisiis	hiisi&#39;
410	Derivation	—	Zuni	Zuni	sun	day	yadokkya	yadonne
411	Polysemy	326	ACCEPTED	—	Wik-Mungkan	Wik-Mungkan	sun	day	kinch	kinch
412	Internal cognates	—	San Dionisio del Mar Huave	San Dionisio del Mar Huave	sun	day	neécti	nüet, nüty [nɨt′]
413	Derivation	←	San Mateo del Mar Huave	San Mateo del Mar Huave	sun	day	teat nüt	nüt
414	Internal cognates	—	San Francisco del Mar Huave	San Francisco del Mar Huave	sun	day	nati	náti
415	Derivation	—	Santa María del Mar Huave	Santa María del Mar Huave	sun	day	neeki, neeti	neic
416	Polysemy	331	NEW	—	Skiri Pawnee	Skiri Pawnee	sun	day	saak-	saak-
417	Polysemy	332	NEW	—	Yugambeh (Tweed-Albert Bandjalang)	Yugambeh (Tweed-Albert Bandjalang)	sun	day	yalgan	yalgan
418	Polysemy	333	NEW	—	Yugambeh (Tweed-Albert Bandjalang)	Yugambeh (Tweed-Albert Bandjalang)	sun	day	nyanga	nyanga
419	Polysemy	334	NEW	—	Yugambeh (Tweed-Albert Bandjalang)	Yugambeh (Tweed-Albert Bandjalang)	sun	day	burgu	burgu
420	Polysemy	335	NEW	—	Candoshi-Shapra	Candoshi-Shapra	sun	day	zaari	zaari
421	Derivation	←	Onondaga	Onondaga	sun	day	ędekháʔ gáӕhgwaʔ	ędeʔ
422	Polysemy	337	NEW	—	Molima	Molima	sun(light)	day(light)	vala	vala
423	Derivation	←	Iban	Iban	sun	day	mata hari	ari
424	Derivation	←	Jarai	Jarai	sun	day	yaŋ hrəy	hrəy
425	Derivation	←	Rade (Rhade)	Rade (Rhade)	sun	day	yaŋ hruê	hruê
426	Derivation	←	Dairi-Pakpak Batak	Dairi-Pakpak Batak	sun	day	mata wari	wari
427	Derivation	←	Mapun (Bajaw)	Mapun (Bajaw)	sun	day	mata allaw	allaw
428	Derivation	←	Yakan	Yakan	sun	day	mata ellew	ellew
429	Derivation	←	Tboli	Tboli	sun	day	mata kdaw	kdaw
430	Derivation	←	Tombonuwo	Tombonuwo	sun	day	mato nu runat	runat
431	Derivation	←	Timogon-Murut	Timogon-Murut	sun	day	mato nu orow	orow
432	Derivation	←	Ida&#39;an Begak	Ida&#39;an Begak	sun	day	mato dtow	dtow
433	Derivation	←	Bisaya	Bisaya	sun	day	mato adaw	adaw
434	Derivation	←	Kelabit	Kelabit	sun	day	matəh ədʰo	ədʰo
435	Derivation	←	Sa&#39;ban	Sa&#39;ban	sun	day	atəh siəw	siəw
436	Derivation	←	Sebop	Sebop	sun	day	atə-n laŋit	laŋit
437	Derivation	←	Kenyah	Kenyah	sun	day	mata taw	taw
438	Derivation	←	Murik (Borneo)	Murik (Borneo)	sun	day	mata-n ro	ro
439	Derivation	←	Kayan (of Borneo)	Kayan (of Borneo)	sun	day	mata-n daw	daw
440	Derivation	←	Kiput	Kiput	sun	day	matəh raaw	raaw
441	Derivation	←	Bintulu	Bintulu	sun	day	mata ɗaw	ɗaw
442	Derivation	←	Melanau (Mukah)	Melanau (Mukah)	sun	day	mata law	law
443	Derivation	←	Tunjung	Tunjung	sun	day	ue-n-au	au
444	Derivation	←	Ngaju Dayak	Ngaju Dayak	sun	day	mata-n andaw	andaw
445	Derivation	←	Taboyan	Taboyan	sun	day	mate-n olo	olo
446	Derivation	←	Gayo	Gayo	sun	day	mata ni lo	lo
447	Derivation	←	Basai	Basai	sun	day	mata u zian	zian
448	Derivation	←	Simeulue (Simalur)	Simeulue (Simalur)	sun	day	mata-m balal	balal
449	Derivation	←	Lampung	Lampung	sun	day	mata xani	xani
450	Derivation	←	Mongondow	Mongondow	sun	day	mata in siŋgai	siŋgai
451	Derivation	←	Sangir	Sangir	sun	day	mata-ŋ-əllo	əllo
452	Derivation	←	Gorontalo	Gorontalo	sun	day	mato no dulahu	dulahu
453	Derivation	←	Banggai	Banggai	sun	day	oloyo mata-no	oloyo
454	Derivation	←	Tae&#39;	Tae&#39;	sun	day	mata allo	allo
455	Derivation	←	Makassarese	Makassarese	sun	day	mata allo	allo
456	Derivation	←	Muna	Muna	sun	day	mata gholeo	gholeo
457	Derivation	←	Bima (Austronesian)	Bima (Austronesian)	sun	day	mada liro	liro
458	Derivation	←	Komodo	Komodo	sun	day	mata ro	ro
459	Derivation	←	Manggarai	Manggarai	sun	day	mata leso	leso
460	Derivation	←	Rembong	Rembong	sun	day	mata lezoq	lezoq
461	Derivation	←	Ngadha	Ngadha	sun	day	mata leza	leza
462	Derivation	←	Kambera	Kambera	sun	day	mata lodu	lodu
463	Derivation	←	Bilba (Rotinese)	Bilba (Rotinese)	sun	day	ledo mata-na	ledo
464	Derivation	←	Tetum (Tetun)	Tetum (Tetun)	sun	day	loro mata-n	loro
465	Derivation	←	Lakalai	Lakalai	sun	day	la-mata-la-haro	haro
466	Derivation	←	Toʼabaita (Toqabaqita)	Toʼabaita (Toqabaqita)	sun	day	maa-na thato	thato
467	Derivation	←	Wayan (Western Fijian)	Wayan (Western Fijian)	sun	day	mata ni siŋa	siŋa
468	Polysemy	383	NEW	—	Sedang	Sedang	sun	day	hãi	hãi
469	Polysemy	384	NEW	—	Mnong	Mnong	sun	day	naːr, nar	naːr, nar
470	Polysemy	385	NEW	—	Nyaheun	Nyaheun	sun	day	nɨeː	nɨeː
471	Polysemy	386	NEW	—	Sapuan	Sapuan	sun	day	taŋaj	taŋaj
472	Polysemy	387	NEW	—	Sre	Sre	sun	day	təŋaːj, töngai	təŋaːj, töngai
473	Polysemy	388	NEW	—	Mlabri	Mlabri	sun	day	tawɪn	tawɪn
474	Polysemy	389	NEW	—	Middle Mon	Middle Mon	sun	day	tṅey, tṅay	tṅey, tṅay
475	Polysemy	390	NEW	—	Nancowry	Nancowry	sun	day	heŋ	heŋ
476	Polysemy	391	NEW	—	Palaung	Palaung	sun	day	səŋi, s̔ạ-ngī	səŋi, s̔ạ-ngī
477	Polysemy	392	NEW	—	Chong	Chong	sun	day	snîː	snîː
478	Polysemy	393	NEW	—	Northern Ndebele	Northern Ndebele	sun	day	ilanga	ilanga
479	Polysemy	394	NEW	—	Sanskrit	Sanskrit	sun	day	bradhnaḥ (ब्रध्नः)	bradhnaḥ (ब्रध्नः)
480	Polysemy	1	ACCEPTED	—	Hungarian	Hungarian	saddle	saddle (of mountain)	nyereg	nyereg
481	Derivation	→	Russian	Russian	saddle	saddle (of mountain)	sedlo	sedlovina
482	Polysemy	1	ACCEPTED	?	Lezgian	Lezgian	bud, knot	rash, wart, clour	t’ur	t’ur
483	Polysemy	2	ACCEPTED	?	Hungarian	Hungarian	pimple	bud	pattanás	pattanás
484	Polysemy	3	ACCEPTED	—	French	French	pimple	bud	bouton	bouton
485	Polysemy	1	ACCEPTED	—	Gagauz	Gagauz	dew	wet	чии	чии
486	Polysemy	1	ACCEPTED	→	Russian	Russian	vessel	blood vessel	сосуд	сосуд
487	Polysemy	2	ACCEPTED	→	English	English	a hollow container, especially one used to hold liquid	a duct or canal holding or conveying blood or other fluid	vessel	vessel
488	Polysemy	3	ACCEPTED	→	Spanish	Spanish	vessel; glass	blood vessel	vaso	vaso
489	Polysemy	4	ACCEPTED	→	Italian	Italian	vessel; bucket; bowl, vase; pot; bank	blood vessel	vaso	vaso
490	Polysemy	5	ACCEPTED	→	German	German	vessel	blood vessel	Gefäß	Gefäß
491	Polysemy	6	ACCEPTED	→	Portuguese	Portuguese	vessel	blood vessel	vaso	vaso
492	Polysemy	7	ACCEPTED	→	French	French	vessel	blood vessel	vaisseau	vaisseau
493	Polysemy	8	ACCEPTED	→	Czech	Czech	vessel	blood vessel	céva	céva
494	Polysemy	9	ACCEPTED	→	Dutch	Dutch	vessel	blood vessel	vat	vat
495	Polysemy	10	ACCEPTED	→	Modern Greek	Modern Greek	vessel, pot, urn, vase	blood vessel	αγγείο	αγγείο
496	Polysemy	11	ACCEPTED	→	Romanian	Romanian	vessel	blood vessel	vas	vas
497	Borrowing	—	Latin	English	to press	to print	premo, -ere	print
498	Polysemy	2	ACCEPTED	?	German	German	to press	to print	drücken	drücken
499	Polysemy	3	ACCEPTED	—	Hungarian	Hungarian	to press	to print	nyom	nyom
500	Semantic evolution	—	Latin	French	to press	to print	premo, -ere	imprimer
501	Polysemy	5	ACCEPTED	→	Norwegian	Norwegian	to press down	to print	trykke	trykke
502	Polysemy	6	ACCEPTED	→	Danish	Danish	to press down	to print	trykke	trykke
503	Polysemy	7	ACCEPTED	→	Swedish	Swedish	to press down	to print	trycka	trycka
504	Polysemy	8	NEW	→	Croatian	Croatian	to press down	to print	tiskati	tiskati
505	Polysemy	1	NEW	?	Gagauz	Gagauz	to weaken	to get drunk	gevşe-	gevşe-
506	Polysemy	1	ACCEPTED	?	Russian	Russian	to stroll, to walk	to cheat on	guljat&#39;	guljat&#39;
507	Polysemy	2	ACCEPTED	?	Gagauz	Gagauz	to stroll	to lech, to sleep around	gez-	gez-
508	Polysemy	3	ACCEPTED	→	Swahili	Swahili	to stroll, to take a walk	to lech, to sleep around	tembea	tembea
509	Polysemy	4	NEW	→	Russian	Russian	to walk, wander	to fornicate	блудить	блудить
510	Polysemy	1	NEW	—	Azerbaijani	Azerbaijani	to come	to appear, to seem	gəl-	gəl-
511	Polysemy	2	NEW	?	Kumyk	Kumyk	to come	to think	гел-	гел-
512	Cognates	?	Turkish	Ottoman Turkish	back	again	geri	geri
513	Polysemy	2	ACCEPTED	?	Aghul	Aghul	back	again	χab	χab
514	Polysemy	3	ACCEPTED	?	Tibetan	Tibetan	back	again	phyir	phyir
515	Polysemy	4	ACCEPTED	?	Old Norse	Old Norse	back	again	aptr	aptr
516	Polysemy	5	ACCEPTED	?	Ancient Greek	Ancient Greek	back	again	πάλιν	πάλιν
517	Polysemy	6	ACCEPTED	—	Farsi	Farsi	back	again	باز bāz	باز bāz
518	Polysemy	7	NEW	→	Buriat	Buriat	backwards	again	hеергее, hеергэ	hеергее, hеергэ
519	Polysemy	1	NEW	—	Mandarin Chinese	Mandarin Chinese	to think, to reflect, to ponder	to miss (to feel the absence of someone or something)	xiăng (想)	xiăng (想)
520	Polysemy	2	NEW	?	Turkish	Turkish	to think	to grieve, to sorrow	düšün-	düšün-
521	Polysemy	1	ACCEPTED	→	Geez	Geez	upright, straight	just, right, righteous, honest	rətuʕ	rətuʕ
522	Polysemy	2	ACCEPTED	?	Mongolian (Khalkha)	Mongolian (Khalkha)	straight	honest, frank	ceh	ceh
523	Polysemy	3	ACCEPTED	?	Turkmen	Turkmen	straight, even	truthful, sincere	гөни	гөни
524	Polysemy	4	ACCEPTED	—	Azerbaijani	Azerbaijani	straight	honest	düz	düz
525	Polysemy	5	ACCEPTED	—	English	English	straight	sincere, honest	straight	straight
526	Polysemy	6	ACCEPTED	?	Mongolian (Khalkha)	Mongolian (Khalkha)	straight	honest	šuluun	šuluun
527	Polysemy	7	ACCEPTED	?	Gagauz	Gagauz	straight	truthful, honest	dooru	dooru
528	Polysemy	8	ACCEPTED	?	Gagauz	Gagauz	straight, even	honest	uz	uz
529	Polysemy	9	ACCEPTED	→	Tigrinya	Tigrinya	straight, straightened	honest, sincere, decent, just, upright, straightforward	ḳənuʕ	ḳənuʕ
530	Polysemy	10	ACCEPTED	→	French	French	rectilinear	honest	droit	droit
531	Polysemy	11	ACCEPTED	→	Hungarian	Hungarian	straight	honest, straightforward	egyenes	egyenes
532	Polysemy	12	NEW	→	Batsbi	Batsbi	straight	honest	nipsĩ	nipsĩ
533	Derivation	→	Malak-Malak	Malak-Malak	go straight	tell the truth, say it in a straight manner, tell it like it is	tjalmiyenpi	tjalmiyendud
534	Polysemy	14	NEW	→	Turkish	Turkish	straight	honest, just	doğru	doğru
535	Derivation	→	Tundra Yukaghir	Tundra Yukaghir	straight	honestly	йатаҕай-	йатархадэлэк
536	Polysemy	16	NEW	→	Buriat	Buriat	straight	honest	hомо(н)	hомо(н)
537	Polysemy	1	ACCEPTED	?	Mongolian (Khalkha)	Mongolian (Khalkha)	chest	memory	ceeǯ	ceeǯ
538	Polysemy	1	ACCEPTED	?	Mongolian (Khalkha)	Mongolian (Khalkha)	puppy	bud	gölög	gölög
539	Polysemy	2	ACCEPTED	?	Kyrghyz	Kyrghyz	puppy	bud	күчүк	күчүк
540	Polysemy	3	ACCEPTED	?	Tibetan	Tibetan	puppy	bud	khyi&#39;u	khyi&#39;u
541	Polysemy	4	NEW	—	Khamnigan Mongol	Khamnigan Mongol	puppy (of a dog)	bud (on a twig)	gülügü(n)	gülügü(n)
542	Polysemy	5	NEW	—	Tofa	Tofa	puppy (of a dog), wolf cub, fox cub, squirrel cub	bud (on a willow)	энiк	энiк
543	Derivation	→	Classical Arabic	Classical Arabic	white	silver	ʔabyaḍ-	bayḍāʔ-
544	Polysemy	2	ACCEPTED	—	Tibetan	Tibetan	white, bright	silver	dkar-po	dkar-po
545	Derivation	→	Old Turkic	Old Turkic	white	money, coin	aq	aqča
546	Cognates	—	Hittite	Latin	white; white of the egg or eye	silver	ḫarki	argenrum
547	Polysemy	5	ACCEPTED	→	French	French	white	a name for a small silver coin	blanc	blanc
548	Derivation	→	Evenki	Evenki	white	silver	багдама (bagdama)	багдамал мэнгур (bagdamal mengur)
549	Polysemy	7	ACCEPTED	→	Sanskrit	Sanskrit	whitish, silver-coloured, silvery	silver, made of silver	rajata	rajata
